"id","label","transcription"
"d67b0f00-82cb375b.mp3","satire","Así que, mientras nuestro amado líder sueña con cohetes y satélites, los mexicanos seguimos aquí esperando soluciones que deberían ser más básicas que la tecnología para explorar otros planetas. Porque antes de lanzarnos a conquistar el espacio, pues sería bueno asegurarnos de que en la Tierra las cosas marchen sobre ruedas."
"438ebe0c-5b7658bd.mp3","satire","Siguen en San Francisco todos los presidentes de este foro APEC y algo que destacamos el día de ayer es que el presidente se reunió con Xi Jinping para tratar diversos temas de educación, cooperación, le pidieron 26 mil equipos de enceros domésticos a los chinos para llevarlos allá a Acapulco. También pidieron que toque y rol. No, no, no, eso es Snoop Dogg, pero vamos más tarde a eso."
"dde35b5e-76047a2a.mp3","no-satire","Ya ves, acerca las navidades y hay que ir también pensando en cómo entretener a los chavales. Visitaremos la mayor feria de ocio infantil donde los pequeños y sus familias podrán encontrar diversión durante todo este puente festivo. En Dabadum pueden disfrutar de actividades deportivas, juegos artísticos, una zona de robótica e incluso aprender a doblar una serie de dibujos animados. Luego lo vemos."
"2879669d-afafc236.mp3","no-satire","Victoria Álvarez ha dicho en espejo público que la familia Puyol actuaba como un clan cuyo único objetivo era acumular riqueza. Recuerda como Jordi Puyol Ferrusola sacaba de Andorra bolsas de basura con billetes de 500 euros o como su madre Marta Ferrusola lo llamaba por teléfono para darle instrucciones."
"8c99125b-7d567891.mp3","no-satire","Más de 100 personas murieron y decenas resultaron heridas en China en el incendio de una planta de procesamiento de productos avícolas en el noreste del país. La agencia de noticias estatal Xinhua informó que la complicada estructura interna de los edificios y las estrechas salidas hacen los trabajos de rescate más difíciles."
"f0ccdd00-7d6d65fd.mp3","satire","Qué fuerte, qué fuerte, qué fuerte. Hemos pillado a Fernando Alonso con Raquel de Rosario, la cantante del sueño de Morfeo, que me recuerda a la oreja de Van Gogh, que está en el nombre, juntos. El asturiano y la canaria a menos de 100 km por hora. Dentro vídeo. Qué fuerte, Carmen, eres como una nadadora. Nada por delante y nada por detrás."
"ffc95443-ccefb867.mp3","no-satire","Dicen que Santa Claus entra en las casas deslizándose por las chimeneas, pero algunos usan otros métodos y llegan mojados. Este Papá Noel japonés sorprendió a los visitantes de este acuario, que se encontraron con un San Nicolás pasado por agua. Pero las rayas, tiburones y los más de 15.000 animales acuáticos que habitan en este complejo no mostraron mucho interés en la visita."
"d214d434-704ea01d.mp3","no-satire","Hemlis, que significa secreto en sueco, utilizará codificación de extremo a extremo para que los mensajes sean vistos solamente por quien los envía y quien los recibe. Zunde dice que esta es su respuesta al espionaje de datos por parte de los gobiernos. Sin embargo, Apple y WhatsApp afirman que sus comunicaciones ya están totalmente encriptadas."
"80c2ec4e-c8c17667.mp3","no-satire","El gobierno sirio y líderes de la oposición se sentaron cara a cara por primera vez desde el inicio del conflicto durante la Conferencia de Paz promovida por Naciones Unidas en Ginebra. El secretario general de la ONU, Ban Ki-moon, hizo un llamado a un diálogo que ponga fin a la guerra de más de tres años."
"339b80cc-501b0747.mp3","no-satire","...de José Antonio Martínez y de Gustavo Virués......que han sido rescatados......pero continúan en la parte alta de la montaña......ha sido un rescate muy difícil......porque el cañón en el que se encontraban......tiene pasillos de sólo 40 centímetros de ancho......ahora los cuerpos deben llegar a Ouarzazate......antes de ser repatriados......y hasta Allí, hasta Ouarzazate......han llegado esta tarde......los seis compañeros de expedición de los montañeros......para visitar y para abrazar......a Juan Bolívar, el único superviviente......a quien perdieron la pista..."
"e6f009fe-6b791eef.mp3","no-satire","Las autoridades interinas en Ucrania anunciaron que quieren arrestar al presidente de puesto Víctor Yanukovych por la muerte de manifestantes durante las protestas antigubernamentales. La orden surge después de la salida de Yanukovych del poder tras meses de protestas en reacción a un acercamiento a Rusia en detrimento de la Unión Europea."
"487253a9-2161eebf.mp3","no-satire","Naciones Unidas informó que la salida de un equipo de inspectores de armas químicas a Siria es inminente. El organismo explicó que el gobierno sirio aceptó las condiciones de la misión para determinar la existencia de armas químicas que tanto Damasco como los rebeldes se acusan de haber utilizado."
"cb13a494-1e3b51b0.mp3","satire","Pues miren, realmente la influenza siempre ha habido, nada más que estuvo dormidita dos años por lo del COVID, pero ahorita que el COVID ya medio bajó, pues ya regresó la influenza, ya regresó la influenza, y agárrense porque pues viene nueva ola, y pues si da doble, pues da más duro. Ya en Monterrey ya estaba obligatorio el coro de hojas otra vez. No tuvo nada que ver que yo anduve ya, no sé, así estaba ya. En el choque vimos en Puebla, ahí ya estaba la gente otra vez vacunada."
"d3051292-26cb3d09.mp3","no-satire","ha sido absolutamente descabezada, ha sido absolutamente desmantelada y está en sus manos efectivamente el que quieran formalizar o no su disolución. Pero de hecho, me atrevo a decir que prácticamente es el acta de función de esta. El ministro del Interior ha puesto de manifiesto la extraordinaria colaboración, dice, entre España y Francia en la lucha contra el terrorismo. Una colaboración que demuestra esta operación que aún no ha terminado y que podría saldarse con más detenciones."
"6426cdd9-6ca2b59a.mp3","no-satire","Era un poco más como el lejano oeste cuando me mudé. Ahora diría que es más corporativo y hay más reglas y normativas. Así que supongo que es un riesgo mayor hacer algo como esto, hacer fiestas clandestinas. Pero las recompensas son grandes. Quiero crear algo mágico y hermoso. Y quiero que la gente se sienta completamente transportada."
"617fed91-be25a716.mp3","no-satire","El empresario de informática estadounidense John McAfee aterrizó el miércoles en Miami tras ser deportado de Guatemala. El creador del antivirus McAfee es requerido por la justicia de Belice, donde vivió varios años, para ser interrogado sobre la muerte de un antiguo vecino."
"f208421a-635f7977.mp3","no-satire","La Corte Suprema de Estados Unidos escucha argumentos a favor y en contra de la Propuesta 8, la enmienda constitucional que impide el matrimonio gay en California. Si la declaran inconstitucional, el matrimonio entre personas del mismo sexo volverá a ser legal en California y eso podría extenderse a otros estados."
"5bd650eb-706a5d64.mp3","satire","O sea, de hecho, cuando querían promocionar Tenté Basteca algo, cabrón, lo ponían después de los... Ah, sí, claro. Porque el carry de Rey King era demasiado. Está muy cañón que... O sea, sí era, digo, un tema de marketing muy cañón. Y culturalmente nos pasó lo mismo a todos. No nos dejaban verlo y luego tus papás se hacen fans y ya te la pelaste. Hay un episodio que pienso mucho en él porque..."
"2bb2eafc-1d9fd600.mp3","satire","También he experimentado lo mío. Sí, sí, sí. Te recuerdo que soy el único de los dos que ha hecho un trío. ¡Joder! Sí, yo creo que a veces la cosa se despendolaba y se nos unía la fiesta a Durado Barroso. Eso está bien, hombre. Hay que ser modernos. Hay que ser LGTBIQ+."
"689c6886-f75325ff.mp3","no-satire","El servicio de mensajería WhatsApp ha anunciado un nuevo servicio de voz. Los usuarios pueden ahora mandar mensajes de voz sin límite de tiempo usando la aplicación en cualquier teléfono inteligente. WhatsApp genera dinero cobrando a sus usuarios 99 centavos de dólar al año. Esta nueva característica acerca a la aplicación a otras como Facebook Messenger, WeChat, Voxer y BBM, que ofrecen servicios similares."
"f9bd4469-43b9a93b.mp3","satire","Bienvenidos a este maravilloso programa donde derrochamos amor por los animales. Me cago en la leche. Qué pococina. Los amamos tanto que nuestro orden de prioridades está por encima de los concursantes. Sí, sí. Primero voy yo, después los bichos, luego los concursantes y por último María Jesús y su acordeón."
"8f8bfd4a-99d1e43b.mp3","satire","Yo no me siento utilizada por Pedro Sánchez. Yo siempre confié en el presidente del gobierno. Siempre he confiado y sigo confiando en más. Ahora confío que él, como presidente del gobierno de este país, es el que tiene que poner orden en esta situación. No más plazos, no más plazos de enmienda. La ley por el trámite de urgencia. Si alguien puede..."
"cdeda154-d6fc1310.mp3","satire","Oye, esto es un juego, ¿eh? ¿Empezamos? A ver, un momento, ¿está diciendo que esta cucaracha esmática puede ser mi padre? ¿Puede ser mi padre? ¿Tú no puedes ser mi padre? ¿Puedes ser nada? ¿Entiendes? Esto es pasapalabra, ¿vale? Ya, ¿no? En la cuarta parte de la tercera entrega del capítulo 8, se descubre que Sansón en realidad es hijo de Chihuahua."
"b6bb3419-8480bd14.mp3","no-satire","Hace tres semanas que no se producía esta imagen en la valla de Melilla. Cerca de 100 inmigrantes subsaharianos intentaron entrar en España. 21 lo han logrado, la mayoría después de momentos de mucha tensión y de violentos forcejeos con los cuerpos de seguridad del Estado. Unos 40 permanecieron varias horas encaramados a la valla."
"8119e8e9-e44dd128.mp3","satire","Muy buenas, bienvenidos a todos a este unboxing y testeo de un mini glue de reciclaje de eco vidrio. Tengo aquí ya la caja que tiene muy buenos acabados."
"b0b02222-5c87c0c2.mp3","no-satire","En el balcón del Ayuntamiento de Vilafranca del Penedés, a apenas 50 kilómetros de Barcelona, no ondea la bandera española. El 25 de septiembre, esta ciudad se declaró territorio catalán libre y soberano. La moción, aprobada por la mayoría de fuerzas políticas locales, pide al Gobierno de Cataluña que convoque un referéndum que literalmente prepare la transición hacia un nuevo Estado catalán."
"85d40134-a50056e9.mp3","no-satire","Murcia hace balance hoy de los daños causados por las lluvias torrenciales. En Cartagena cayeron más de 40 litros por metro cuadrado en apenas una hora. Los bomberos tuvieron que rescatar a muchas personas atrapadas por riadas dentro de sus vehículos y achicar agua de sótanos y bajos inundados. Tarea que aún continúan desarrollando. ¿No es así, Pablicara, en Cartagena?"
"fb9fa8f7-75bb85cd.mp3","satire","¡Ey! ¡Ey! ¡Ey! Y todos hemos escuchado la frase, el que se mueve no sale en la foto, y esta vez el que salió en todas las fotos y se cansó de promocionarse y anunciar a los cuatro vientos su destape, fue el diputado Sergio Pérez Garibay, cuyo mayor y tal vez único logro en el perro mundo es el papá de Checo Pérez."
"9861bcf5-57856efb.mp3","satire","Les estaba platicando acerca del primer bloque de esta difamación que pusieron ahí de un servidor que estaba atacando a un cierto hijo del presidente, cosa que no fue cierto, y pues se le dio su respectivo soplamocos aquí a la periodista irisa, pero la mayoría era hoy el presidente José Manuel López Valedor defendió el nombramiento de Clasectas."
"f529884e-49bee00f.mp3","no-satire","A pesar de haber desaparecido de los radares, el avión continuó mandando un ping de su ubicación cada hora, por siete horas después de la última comunicación con la torre de control. Eso sugiere que el avión se desplazó por uno de los dos corredores, norte o sur."
"acfcd4ff-c2c61224.mp3","satire","Y es donde la palabra clave que creo que vamos a hablar bastante aquí es productividad. Productividad es creo que para mí algo que fue cambiando en mi manera de trabajar. Yo siempre decía, no, pues es que yo trabajo muy bien, tengo mi estilo de trabajo, tengo mi levanto temprano. Yo siempre he sido una persona que se va temprano a hacer las cosas. Sí, tú eres tempranero. Y decía yo, bueno, voy a hacer mis cosas en la mañana, luego descanso, luego trabajo otras cosas, luego cocino. Empieza a ser como mi día temprano."
"f795cd4d-9caeb2d2.mp3","satire","Casi 90 años después, Guernica, lejos de olvidar el bombardeo, sigue reivindicando su memoria. Convencidos de la importancia de recordar, de hacer memoria, he querido reunirme con dos supervivientes del bombardeo, con Cruzita Echave, con Emilia Perribay. Muchas gracias a los dos por atendernos. Bienvenida. Igualmente. Encantada."
"3d4ef743-e24bd3db.mp3","satire","Y yo decidí... Tomando el tiempo, explique mucho el secreto profesional también. A ver, ¿cómo has dicho que se llamaba la..."
"711f7d96-e41917eb.mp3","no-satire","En 1961 la televisión japonesa comenzó a emitir programas en color, pero en ese entonces los aparatos de televisión que permitían ver estos programas eran muy caros y poca gente se los podía permitir. Así que compraban este filtro que da la sensación de estar viendo televisión en color. En realidad, por supuesto, lo único que veían era la pantalla pintada en tres tonos diferentes."
"d540aef0-03a1fcd1.mp3","satire","Algo que ha cambiado muchísimo desde el año 2006 es la imagen de la monarquía, especialmente tras conocer los escándalos del Rey Emerito. Cuando usted era presidente, ¿ya era consciente de alguna manera de la situación?"
"49081022-7f85e2ea.mp3","no-satire","Las creaciones de Pa Joe son de otro mundo en varios sentidos. Sus obras son, créase o no, ataúdes. Todas hechas a mano y relacionadas con la ocupación o los gustos de su ocupante. Ya sea con forma de pimiento chile, pájaro o para un vendedor de refrescos, qué mejor que el producto que le permitió ganarse la vida."
"792851a8-cb2e69d5.mp3","satire","Pues la verdad es que para cancelar la impresión hay que llamar primero al servicio de informática, luego tienen que traer a un técnico... Un montón de tiempo. Para eso casi mejor nos vamos al Ministerio del Trabajo que está aquí al lado y nos dejan usar su impresora. De todas maneras, yo sé arreglarlo, lo que pasa es que no me pagan para esto."
"9bcbec40-9fbe09f7.mp3","no-satire","Miles de personas continúan bloqueando la principal sede de gobierno, la capital de Ucrania, Kiev, en protesta contra el presidente Viktor Yanukovych. Las manifestaciones, que se extienden por otras partes de la ciudad, piden la dimisión del gobierno tras la decisión de no firmar un acuerdo con la Unión Europea y estrechar, en cambio, los lazos comerciales con Rusia."
"30e0710a-601c063d.mp3","satire","Eso es, ¿habéis oído? No tenéis nada que hacer contra nuestros tomates, franchutes. Y si no, ¿por qué coño hacéis bichisue y no gazpacho, eh? Los tomates españoles son imbatibles, son buenos hasta los de los calcetines, eh, ojo. Pero los franceses no solo se han metido con nuestros tomates, también han atacado a las pobres e indefensas."
"ba6f2521-fe181026.mp3","satire","Vamos ahora con una noticia escalofriante. Varios españoles que han alquilado antiguos pisos de Airbnb denuncian que los fantasmas de los turistas no los dejan dormir. Los ruidos de los selfies y de las ruedas de las maletas por el pasillo los atormentan cada madrugada. Los fantasmas de algunos turistas los despiertan por las noches para pedirles direcciones en el mapa."
"21e69290-a217873e.mp3","satire","Bruce Springsteen ha decidido actuar en Madrid rechazando la posibilidad de hacerlo en Peralejos de las Truchas. Pero no hay rencor. He venido aquí a recibir a los peralejanos y conseguir lo que todos queremos. Que Bruce Springsteen grite viva Peralejos y que por fin venga, que eso está muy guapo. Está ahí, es que es al lado del Tajo, un sitio precioso."
"ede60e5a-d236595e.mp3","satire","24 horas. Por ejemplo, los lunes tienen tendencia a caer muchísimas alcoholemias. A lo mejor una mañana te han tocado 12 alcoholemias. Hay días en que la violencia de género, por alguna razón, aparece más. O ha entrado una patera y de pronto tienes un montón de inmigrantes a los que asistir."
"55490bc9-3708ff47.mp3","satire","Ahora he empezado, sí, pero tarde. Con un cañón de ocho palos, empezar a hacer crema, tarde. ¿Y cuál es tu rutina de belleza? Pues nada, me limpio jabón y agua. Y luego me doy una crema por la noche para irme a dormir."
"85108d99-c61f74d3.mp3","no-satire","La ciudad de Sao Paulo de Oleiros, en Portugal, exhibe lo que dice ser uno de los pesebres vivos más grandes del mundo. Sus 7.000 piezas cubren una superficie de 3.500 metros cuadrados. Los organizadores dicen que tuvieron que empezar a trabajar en el pesebre en agosto para terminar el proyecto a tiempo para Navidad."
"ace39494-267774a5.mp3","satire","A ver Beatriz, en UPA la serie que protagonizas te pasas el día cepillándote el pelo, pero ¿qué te cepillas cuando sales? A ti te lo voy a contar bonita. Mira, yo no he venido aquí a hablar de mi vida privada, he venido a hablarte de mi disco. Uy, mírala, si parece Paco Umbral con sus gafas y bufanda, el kit completo. Yo ahora mismo me siento como Mercedes Milá y eso hace que me sienta muy vivo. Bueno, vamos a hablar de mi disco o no vamos a hablar de mi disco. Pues venga, suelta por esa boquita, vamos."
"24fecfe0-1e146b6f.mp3","satire","Señor Tellador, le acabamos de hacer un favor, ¿eh? Por vosotros, ¿eh? Voy a estar ahí a ñiqui ñiqui ñiqui otra vez a la resta. Lo que no garantizo es que no lo vuelva a bloquear pronto. Bueno, eso ya no se lo pido, ¿eh? Yo solo le pido que tenga buen corazón ahora cinco minutos. Luego ya haga usted lo que le dé la gana. ¿Me podría decir alguna virtud que usted crea o creyese que tiene Pedro Sánchez? Todas."
"1818c188-eb0116bc.mp3","no-satire","Con esta explosión los rebeldes en este caso aseguran haber matado en las últimas horas a al menos 20 soldados del régimen. Así han hecho volar por los aires varios túneles también en Alepo donde según los opositores se escondían los hombres del presidente. Basar al-Assad mientras tanto se prepara para volver a salir elegido en las elecciones del martes que ya han sido calificadas por muchos países como una auténtica pantomima."
"0e691657-2c3850d4.mp3","no-satire","Pero a pesar de ello, el de hoy no es el mejor cumpleaños de don Felipe, dado el momento político que vivimos. Al desafío soberanista de Cataluña se suma la incertidumbre política. Llevamos más de un mes sin gobierno. Tras una primera ronda de consultas fallida, el rey afronta una segunda. Situación que nunca antes se había vivido en democracia."
"30ef7f38-58d196ae.mp3","satire","Por ejemplo, hoy Javier Milei cumple 100 días al frente del gobierno argentino. La mayoría de los ciudadanos que votó por él supongo que buscaban un cambio, darle un giro al país y mejorar su situación. Sin embargo, 100 días después la economía argentina sigue en recesión y la inflación se ha disparado en febrero hasta un 276%."
"4a24b7d1-ee7b9049.mp3","satire","Pedro se encuentra estable y ya presentó una denuncia en contra de su agresor, aunque si hubiera sido Kung Fu, el agresor hubiera sido otro, entonces si es un poco racista se vale. Un panel de vidrio estalla y lesiona a tres personas en el Aeropuerto Internacional de la Ciudad de México, por si luego pregunta el presidente por qué nos bajan la categoría de seguridad en los aeropuertos."
"2c0e5312-9e38eae9.mp3","no-satire","El Tribunal Supremo confirma la pena de cárcel para el expresidente de la Diputación de Castellón. Carlos Fabra ingresará en prisión para cumplir una condena de cuatro años por delitos fiscales. Fabra es el segundo alto cargo del PP con condena firme de cárcel. En cuestión de días también irá a prisión el expresidente Balear y exministro Jaume Matas."
"533dbbc7-b927dde7.mp3","no-satire","Tres marineros han muerto y otros dos están desaparecidos tras el naufragio de un pesquero a 20 millas al norte de Navia, en Asturias. Otros siete tripulantes pudieron ser rescatados con vida. Dos de ellos sufren graves hipotermias. Cinco de los pescadores son gallegos, todos han sobrevivido y el resto portugueses. El marnoso de bandera portuguesa tenía su base y armador en Marín, en Pontevedra."
"02f12da4-75d6fd50.mp3","no-satire","Rebeldes islamistas en Mali incendiaron varios edificios en la ciudad de Tumbuctú, incluida una biblioteca en la que fueron destruidos manuscritos del siglo XIII. Los militantes también atacaron monumentos históricos antes de abandonar la ciudad que fue recapturada por tropas francesas y malienses."
"3e8d559e-e6a1a8c4.mp3","no-satire","El movimiento se reanuda, pero nada cambia. Rajoy se mantiene alerta, espera un nuevo fracaso de Pedro Sánchez para plantearle la gran coalición. En el programa Más de Uno, en Onda Cero, ha dicho que por el momento no descuelga el teléfono. No tiene mucho sentido que yo me dirija al señor Sánchez cuando tiene una reunión con Podemos. Y el señor Sánchez lo que pretende es formar un gobierno con Podemos. Me parece que ahí el Partido Popular no pinta nada."
"7272603f-06cb687d.mp3","no-satire","El Parlamento catalán reconoce la bandera independentista como símbolo que representa a Cataluña y pide al gobierno español que la respete y que sea tolerada en acontecimientos deportivos. El texto dice que la estelada es el símbolo que representa un anhelo y una reivindicación democrática legítima y legal de Cataluña. La decisión ha sido aprobada con el apoyo de los socialistas. Pepe y Ciutadans han votado en contra."
"ff0693f1-d1f04dec.mp3","satire","Johnny sujeta a Groucho Marx de la corbata en actitud claramente amenazante, mientras que Groucho Marx tiene la mente puesta en otro sitio, quizá en..."
"c6e0efea-023ac614.mp3","no-satire","Uno de los sectores que genera más empleo en Galicia es sin duda la hostelería, pero muchas veces se trata de trabajos temporales. Más complicado es encontrar un puesto de camarero a largo plazo y es el caso de Sebastián, que ha tenido esa suerte. Te veo en plena tarea. Has encontrado trabajo hace poco, ¿no? Sí, hace unas semanas casi, sí."
"6a9c6675-aa0d5229.mp3","no-satire","El presidente de Estados Unidos, Barack Obama, y el primer ministro británico, David Cameron, insistieron en la necesidad de enfrentar unidos a Estado Islámico en Irak y Siria. Ambos se encuentran en Gales en una reunión de líderes de la OTAN para discutir la crisis en Ucrania y la amenaza del grupo radical islámico."
"28fe1be8-fb50146a.mp3","satire","Totalmente, el objetivo del Estado español es resolver el conflicto histórico catalán y la única manera de resolverlo es diluir a los catalanes o hacerlos desaparecer, no hay más. Pero aniquilar cómo? De qué manera?"
"6ab908d5-b684858c.mp3","no-satire","Helicópteros italianos y griegos han rescatado a los pasajeros de la cubierta. Han estado a la intemperie, respirando humo y empapados por el agua lanzada para apagar el fuego. Ahora en tierra, recuerdan que con las llamas se desató el caos. Ni alarma, ni avisos, ni nadie que nos dijera qué hacer. Me las apañé para encontrar chalecos salvavidas y ayudé a mis hijos a ponérselos. Era una locura."
"7690c51d-c49dba29.mp3","satire","Pues la Ley de Amnistía será tramitada por vía de urgencia en el Congreso. Sin embargo, su entrada en vigor no será inmediata. El Partido Popular, como sabéis, con mayoría absoluta en el Senado, podrá retrasar su aprobación hasta dos meses. Y una vez entre en vigor, los jueces tendrán un plazo de dos meses más para concederla a los afectados."
"203a6aa1-bf9585f1.mp3","satire","Por favor, que llevo toda la mañana buscándote por estos lares y pensaba, digo, Pepe me está dando un esquinazo, me quiere dar plantón. Con las ganas que tenía yo de verte. Ay, pues aquí estoy. Ya está aquí el piluchi. En vivo y en directo. ¿Ves? Bueno, yo también tenía ganas de verte. Esto se me hace un poquito difícil, porque creo que aquí tenemos mucho trabajo por delante. Pero una cosita, tú me vas a dar de alta a mí, porque esto no lo arregla cualquiera. Y no."
"1ccafa7c-a1b230d6.mp3","no-satire","Cuando estaba en el hospital, otros pacientes que venían a la capital estaban solos y quería ayudarlos. Empecé mi campaña de concientización cuando todavía estaba en tratamiento. Ahora solo queremos pasar un rato juntos, no solo hablar de cáncer. A veces queremos compartir otros problemas familiares o buenas noticias."
"8f36f8b1-34d6fddf.mp3","no-satire","Ya han entrado por tierra. Las tropas israelíes apoyadas por aviones y drones han inutilizado nueve de los túneles que utilizan los hombres de Hamas para entrar en Israel a cometer atentados. Era su primer objetivo. También persiguen destruir las lanzaderas de cohetes de la milicia radical. El ataque terrestre ha dejado 30 palestinos mortos."
"245b6e80-57054afa.mp3","no-satire","Zubizarreta estaba en una situación delicada y sus declaraciones después de la derrota ante la Real Sociedad le han dado la puntilla. Llegó a vincular al presidente del club con la sanción de la FIFA que impide fichar al Barça durante todo el año. El cese de Zubi coincide además con la salida del internacional Carlas Puyol."
"44eb1603-b8e642d3.mp3","satire","No lo sé, no lo sé. No puedo asegurar nada de lo que pueda pasar en ese asunto. Buenos días, vicepresidenta. ¿Qué es que no nos dejan entrar al Congreso? Tengo que preguntarle a usted aquí. Muy rápido, muy rápido. Esquerra ha adelantado las elecciones. Dígame solamente si se sienten en parte responsables por el adelanto electoral en Cataluña, por esa decisión de los comunes de no apoyar los presupuestos."
"cb818ef8-12bc2068.mp3","satire","El prestigio de las conferencias, vato, ha puesto a Grupo Cañaveral, ha casi chalido el chuponcito ahí, resulta el prestigio. Pero yo creo que la señora bonita y el amigo amo de casa no te creen. ¿Qué? ¿Por qué no mandas a video a ver si sí es cierto que dijo eso? No. Ah, sí, créanme, no. O sea, yo hablo diciendo que con groserías no entiendes, hijo de su madre."
"2f99be81-6094e19e.mp3","satire","Cáncer, mi favorito personal. Los astros sabemos que cuando tú sales al balcón en realidad aplaudes retrospectivamente a los profesores de tus hijos ahora que sabes de primera mano el mérito que tienen. Haces bien. A nuestros leos, tranquilas que esto pasará y pronto volveréis a hacer el ridículo en la calle, como siempre."
"2d200979-209c81d5.mp3","satire","Porque te tiras desde muy alto y a mí algunas alturas me dan miedo. Son las cucarachas. Es que me dan asco, me dan miedo. Además se te suben por aquí y siento el miedo. ¿Alguna vez te has subido una cucaracha por el cuerpo? Pero espero que no."
"0250ecc9-a91a1bc7.mp3","satire","Todo lo que es el qué me pasa, qué me ocurre, ahí no es tanto la medicina como el sentido común. Es que la gente no escucha su propio cuerpo. O sea, autocuidados, señores, autocuidados, autoobservación, tu cuerpo es muy sabio, o sea, vamos. Es que un médico no es el psiquiatra."
"c8abb4ef-5a338647.mp3","no-satire","El gobierno de Argentina anunció el hallazgo de 280 actas secretas originales de la época de la Junta Militar entre 1976 a 1983, que calificó como de enorme valor histórico. El hallazgo incluye los planes para extender el proceso que siguió al derrocamiento de la presidenta Isabel Perón."
"808395c7-0e528d3a.mp3","no-satire","Hace exactamente seis años, a esta misma hora, les narrábamos una de las mayores catástrofes aéreas de nuestra historia. El accidente de un avión de Spanair que cubría el trayecto Madrid-Las Palmas costó la vida a 154 personas. Hubo 18 supervivientes, aunque muchos de ellos quedaron con graves secuelas. La justicia dictaminó que el siniestro se produjo por una actuación errónea de los pilotos."
"9f725500-3406ba63.mp3","satire","Lo ha dicho muchas veces en estos últimos días."
"e2bfa2ba-9e177a72.mp3","satire","Mucha gente me pregunta cómo soporto esta situación y simplemente me limito a responder pues es que me odia puro pendejo y no es por insultar al que me odia, simplemente es pensar que si yo saco alguna cosa y tú la ves y la odias o la ves porque me odias, de verdad preguntémonos con toda franqueza ¿Quién es el pendejo?"
"dc2abc43-29be1c92.mp3","satire","En una peli, los negros nunca podemos ser gente de bien. Las pelis son como los plátanos. Cuanto más negro, peor vibro te da. Pero en España la cosa está aún más limitada, porque en nuestro cine solo hay un papel posible para una persona negra."
"c9af718c-5591ad53.mp3","no-satire","El recién elegido nuevo secretario general del Partido Comunista de China, Xi Jinping, expresó en su primer discurso que China debe continuar con sus reformas. Xi les dijo a periodistas reunidos en el Gran Salón del Pueblo, en Pekín, que su partido tiene muchos retos, incluido la corrupción y la desconexión con el pueblo."
"c7e1f28d-34b936fb.mp3","no-satire","Una inusual exposición de artefactos del Imperio Bizantino abrió sus puertas en la Galería Nacional de Arte en Washington. Mosaicos, iconos y manuscritos forman parte del recorrido que muestra piezas que nunca han sido vistas fuera de Grecia."
"811140fc-8e708947.mp3","satire","Esta semana han empezado a llegar los primeros turistas a España y la gente está preocupada porque pueden causar un rebrote. Así que le hemos puesto una bata blanca a uno de nuestros guionistas para que nos dé datos falsos pero tranquilizadores."
"26de9a08-3956e9d3.mp3","no-satire","Justo en las afueras de Whitechapel está Brick Lane, probablemente la calle más famosa del este de Londres, conocida por sus restaurantes de curry, los graffiti y la vida nocturna. Y desde los años 60 ha sido el hogar de la comunidad de Bangladesh. Y si se busca bien, aún se pueden encontrar rastros de otras comunidades de inmigrantes que una vez adoptaron estas calles como su casa."
"84efb086-bbd481a7.mp3","no-satire","La acupuntura de abeja se practica en China desde hace miles de años, pero hace solo cinco que fue reconocida por las autoridades médicas del país. Quienes la practican aseguran que las picaduras mejoran la circulación sanguínea a la vez que proveen vitaminas para el cuerpo."
"a68c9fd1-c30aaa0d.mp3","no-satire","Una muerte brutal que conmocionó a Brasil. Sangira dos Santos Cruz desapareció el 26 de agosto tras ir a una clínica clandestina en Río de Janeiro a hacerse un aborto. Sus restos fueron hallados un mes después en el baúl de un auto, mutilados y quemados."
"6c26c21e-5ef072b6.mp3","satire","Tomás, ¿puedes poner cara de sorpresa o de indignación? Incluso de indignación me puede ir bastante bien también."
"ccb65a16-ceb3ae73.mp3","no-satire","El Papa Francisco inició su primer viaje oficial como sumo pontífese a América Latina en el que visitará Río de Janeiro, en Brasil, el país con más católicos en el mundo. El Papa asistirá a la Jornada Mundial de la Juventud Católica, hará un recorrido por una favela y visitará un hospital para adictos a las drogas."
"19d2f487-4cd191f6.mp3","no-satire","Un enorme operativo de seguridad se ha desplegado en Boston para la celebración del maratón que recorre la ciudad, un año después de que dos bombas explotaran en el evento matando a tres personas e hiriendo asientos. Decenas de miles de corredores participan en la carrera."
"132b9c11-1da7948f.mp3","satire","Solicitó de manera voluntaria un descuento vía nómina de su salario. Hacía la exigencia de una parte proporcional de nuestro salario con la finalidad de destinar la campaña tanto de ella como del señor Eugenio Martínez. Los recibos que nos entregaban de ahí de la maestra Delfina y estos papelitos son los del diezmo. Todos traen..."
"c9d56e99-137b72d8.mp3","satire","Bueno, es donde hay niños pobres que piden limosna, niños sucios que piden limosna por la calle. Pues, ¿cuál fue mi sorpresa al ver que este hombre, este domador de perros sin dientes..."
"4c4bd540-6a38e958.mp3","no-satire","Diversos eventos están teniendo lugar en Europa para marcar el centenario del día en que Alemania invadió Bélgica y Gran Bretaña entró en la Primera Guerra Mundial. Representantes de cerca de 50 países participan en una ceremonia en Lieja, Bélgica, para honrar a quienes resistieron el avance alemán."
"20782d27-5f4c7bce.mp3","satire","están aplaudiendo a la gente acabamos de entrar en la cena del partido popular sin acreditación así es que una vez más hoy se come hoy se come ahí está vamos a buscar una mesa"
